지하철 역,녹번,서울특별시 은평구 녹번동 55 지하철3호선 녹번역,37.6010593,126.9357297
지하철 역,불광,서울특별시 은평구 대조동 14-1 불광역(3호선),37.61052598,126.9292724
지하철 역,불광,서울특별시 은평구 대조동 14-1 불광역(6호선),37.61052598,126.9292724
지하철 역,독바위,서울특별시 은평구 불광동 13-33 독바위역,37.61836767,126.9328321
지하철 역,디지털미디어시티,서울특별시 은평구 수색동 37-36 디지털미디어시티역,37.57693049,126.9016039
지하철 역,새절(신사),서울특별시 은평구 신사동 337-5 새절역,37.5911487,126.9132594
지하철 역,응암,서울특별시 은평구 역촌동 85-41 응암역,37.59927827,126.9153093
지하철 역,증산(명지대앞),서울특별시 은평구 증산동 199-8 증산역,37.58363955,126.9093509
지하철 역,구파발,서울특별시 은평구 진관동 67-26 3호선 구파발역사무소,37.63756876,126.9185208
지하철 역,종로3가(탑골공원),서울특별시 종로구 낙원동 126 종로3가역(5호선),37.57256483,126.9897192
지하철 역,혜화,서울특별시 종로구 명륜4가 96-5 4호선 혜화역,37.58212364,127.0017897
지하철 역,종로3가,서울특별시 종로구 묘동 59 종로3가역(3호선),37.57136186,126.9921365
지하철 역,광화문(세종문화회관),서울특별시 종로구 세종로 1-90 광화문역,37.57155495,126.9771953
지하철 역,동묘앞,서울특별시 종로구 숭인동 117 동묘앞역(1호선),37.57358905,127.017115
지하철 역,안국,서울특별시 종로구 안국동 155-2 3호선 안국역,37.57647306,126.9847715
지하철 역,경복궁(정부서울청사),서울특별시 종로구 적선동 81-1 3호선 경복궁역,37.57575031,126.9731809
지하철 역,종각,서울특별시 종로구 종로1가 54 종각지하철역사,37.5702223,126.9813903
지하철 역,종로5가,서울특별시 종로구 종로5가 82-1 1호선 종로5가역,37.57102026,127.0019249
지하철 역,동대문,서울특별시 종로구 종로6가 287-1 동대문역(4호선),37.57061693,127.0094149
지하철 역,창신,서울특별시 종로구 창신동 20-8 창신역,37.57943889,127.0151636
지하철 역,동묘앞,서울특별시 종로구 창신동 263-2 동묘앞역(6호선),37.57276793,127.0155981
지하철 역,동대문,서울특별시 종로구 창신동 492-1 1호선 동대문역(1호선),37.57175937,127.0112331
지하철 역,서대문,서울특별시 종로구 평동 210 서대문역,37.56616312,126.9668629
지하철 역,동대문역사문화공원,서울특별시 중구 광희동1가 235-6 동대문역사문화공원역(5호선),37.56463688,127.0055729
지하철 역,동대문역사문화공원,서울특별시 중구 광희동2가 9 동대문역사문화공원역(4호선),37.56468333,127.00729
지하철 역,회현(남대문시장),서울특별시 중구 남창동 64-1 회현역 4호선,37.55884711,126.9776231
지하철 역,서울,서울특별시 중구 봉래동2가 122 서울역(1호선),37.55815631,126.9695628
지하철 역,시청,서울특별시 중구 서소문동 90-1 시청역(2호선),37.56355912,126.975502
지하철 역,청구,서울특별시 중구 신당동 295-2 청구역(5 6호선),37.56033751,127.0138456
지하철 역,청구,서울특별시 중구 신당동 295-2 청구역(5 6호선),37.56033751,127.0138456
지하철 역,버티고개,서울특별시 중구 신당동 366-454 버티고개역,37.5481783,127.007042
지하철 역,약수,서울특별시 중구 신당동 369-2 약수역(6호선),37.55475374,127.0104708
지하철 역,약수,서울특별시 중구 신당동 369-44 약수역(3호선),37.55443821,127.0109658
지하철 역,신당,서울특별시 중구 신당동 99 신당역(2호선),37.56542262,127.0200411
지하철 역,동대문역사문화공원,서울특별시 중구 을지로 7가 112-3 동대문역사문화공원역(2호선),37.56576487,127.0085363
지하철 역,을지로입구,서울특별시 중구 을지로1가 100-1 을지로입구역,37.56604873,126.9820588
지하철 역,을지로3가,서울특별시 중구 을지로3가 282-8 을지로3가역(3호선),37.56639838,126.9936067
지하철 역,을지로3가,서울특별시 중구 을지로3가 347-3 을지로3가역(2호선),37.56619938,126.9902027
지하철 역,을지로4가,서울특별시 중구 을지로4가 192 을지로4가역(5호선),37.56618297,126.9985171
지하철 역,을지로4가,서울특별시 중구 을지로4가 267-1 을지로4가역(2호선),37.56651881,126.9965174
지하철 역,동대입구,서울특별시 중구 장충동2가 199-3 동대입구역 3호선,37.55920271,127.005087
지하철 역,시청,서울특별시 중구 정동 5-5 시청역(1호선),37.56559743,126.9769191
지하철 역,명동,서울특별시 중구 충무로2가 109-2 명동역 4호선,37.56082969,126.98571
지하철 역,충무로,서울특별시 중구 필동2가 16-2 충무로역(3 4호선),37.56119844,126.9943036
지하철 역,충무로,서울특별시 중구 필동2가 16-2 충무로역(3 4호선),37.56119844,126.9943036
지하철 역,신당,서울특별시 중구 흥인동 162-1 신당역(6호선),37.5672362,127.0161991
지하철 역,용마산,서울특별시 중랑구 면목동 1382-13 용마산역,37.57342132,127.0864815
지하철 역,면목,서울특별시 중랑구 면목동 282-6 면목역,37.58920866,127.0873291
지하철 역,사가정,서울특별시 중랑구 면목동 495 사가정역,37.58255921,127.088104
지하철 역,먹골,서울특별시 중랑구 묵동 189-5 먹골역,37.61085471,127.0776915
지하철 역,상봉(시외버스터미널),서울특별시 중랑구 상봉동 160-7 상봉역,37.59598808,127.0845158
지하철 역,봉화산(서울의료원),서울특별시 중랑구 신내동 643-1 봉화산역,37.61641482,127.0932893
지하철 역,중화,서울특별시 중랑구 중화동 50-3 중화역,37.60170345,127.0790299
