고등학교,세화여자고등학교,서울특별시 서초구 반포동 13,37.5018559,126.9922636,고등학교,사립
고등학교,세화고등학교,서울특별시 서초구 반포동 753,37.5018343,126.9922636,고등학교,사립
고등학교,미림여자고등학교,서울특별시 관악구 신림동 1557-1,37.4665516,126.932908,고등학교,사립
고등학교,당곡고등학교,서울특별시 관악구 봉천동 677,37.4916205,126.9346016,고등학교,공립
고등학교,경문고등학교,서울특별시 동작구 동작동 산4-2,37.4933383,126.9822717,고등학교,사립
고등학교,장훈고등학교,서울특별시 영등포구 신길동 177-1,37.5133645,126.9151152,고등학교,사립
고등학교,대영고등학교,서울특별시 영등포구 신길동 336-2,37.50366271,126.9058641,고등학교,공립
고등학교,금천고등학교,서울특별시 금천구 시흥동 산24-4,37.444959,126.9055327,고등학교,공립
고등학교,우신고등학교,서울특별시 구로구 궁동 230,37.4951383,126.8268765,고등학교,사립
고등학교,고척고등학교,서울특별시 구로구 고척동 287-29,37.5085758,126.8506504,고등학교,공립
고등학교,구현고등학교,서울특별시 구로구 구로동 620-30,37.5022028,126.8744458,고등학교,공립
고등학교,등촌고등학교,서울특별시 강서구 등촌동 691-2,37.5625935,126.8450161,고등학교,공립
고등학교,한가람고등학교,서울특별시 양천구 목동 909-12,37.5376281,126.8841248,고등학교,사립
고등학교,양정고등학교,서울특별시 양천구 목동 911-2,37.5347501,126.8871706,고등학교,사립
고등학교,숭문고등학교,서울특별시 마포구 대흥동 28-14,37.5508728,126.9457596,고등학교,사립
고등학교,상암고등학교,서울특별시 마포구 상암동 1659,37.5813832,126.8836186,고등학교,공립
고등학교,서울여자고등학교,서울특별시 마포구 염리동 128-2,37.5478121,126.9485819,고등학교,공립
고등학교,이화여자대학교사범대학부속이화금란고등학교,서울특별시 서대문구 대신동 47,37.56636584,126.947661,고등학교,사립
고등학교,하나고등학교,서울특별시 은평구 진관동 134-2,37.6409443,126.9367183,고등학교,사립
고등학교,환일고등학교,서울특별시 마포구 아현동 393-1,37.553868,126.9621659,고등학교,사립
고등학교,도선고등학교,서울특별시 성동구 하왕십리동 1070-4,37.566656,127.0271249,고등학교,공립
고등학교,금호고등학교,서울특별시 성동구 금호동1가 1822,37.5536206,127.0234354,고등학교,공립
중학교,영동중학교,서울특별시 서초구 우면동 680,37.4659194,127.025224,중학교,공립
중학교,가재울중학교,서울특별시 서대문구 북가좌동 472,37.57517285,126.9099537,중학교,공립
고등학교,가재울고등학교,서울특별시 서대문구 북가좌동 476,37.5743151,126.9095302,고등학교,공립
초등학교,서울상현초등학교,서울특별시 동작구 상도동 531-1,37.4949618,126.9527374,초등학교,공립
중학교,천왕중학교,서울특별시 구로구 천왕동 273-1,37.48265604,126.8373334,중학교,공립
중학교,마곡중학교,서울특별시 강서구 마곡동 731-73,37.5679071,126.8214007,중학교,공립
고등학교,경복비즈니스고등학교,서울특별시 강서구 등촌동 131,37.5580254,126.8526703,고등학교,사립
초등학교,서울공항초등학교,서울특별시 강서구 마곡동 397-2,37.5632004,126.8215615,초등학교,공립
초등학교,서울공진초등학교,서울특별시 강서구 마곡동 730-676,37.5578048,126.822611,초등학교,공립
초등학교,서울세명초등학교,서울특별시 강남구 세곡동 529,37.46885737,127.0910573,초등학교,공립
고등학교,계성고등학교,서울특별시 성북구 길음동 1284-15,37.6075189,127.0204337,고등학교,사립
중학교,환일중학교,서울특별시 중구 만리동2가 218-2,37.5538139,126.9621659,중학교,사립
초등학교,서울가재울초등학교,서울특별시 서대문구 남가좌동 385-1,37.57376622,126.9183891,초등학교,공립
초등학교,서울어울초등학교,서울특별시 은평구 녹번동 281-5,37.60656187,126.9350984,초등학교,공립
초등학교,서울강솔초등학교,서울특별시 강동구 강일동 694,37.56186818,127.1802689,초등학교,공립
중학교,세곡중학교,서울특별시 강남구 자곡동 617,37.4715425,127.0922007,중학교,공립
초등학교,서울우솔초등학교,서울특별시 서초구 우면동 774,37.45652907,127.0189383,초등학교,공립
초등학교,서울금나래초등학교,서울특별시 금천구 독산동 1153,37.45822937,126.8962417,초등학교,공립
중학교,송례중학교,서울특별시 송파구 장지동 393,37.4777414,127.1396227,중학교,공립
초등학교,서울송례초등학교,서울특별시 송파구 장지동 898,37.4777342,127.1383172,초등학교,공립
초등학교,서울새솔초등학교,서울특별시 중랑구 신내동 241,37.6179891,127.1113289,초등학교,공립
초등학교,서울율현초등학교,서울특별시 강남구 자곡동 56-89,37.4745155,127.1082848,초등학교,공립
초등학교,서울자곡초등학교,서울특별시 강남구 자곡동 642,37.47219144,127.0995995,초등학교,공립
초등학교,서울하늘숲초등학교,서울특별시 구로구 천왕동 산13-1,37.4846884,126.842417,초등학교,공립
초등학교,서울위례별초등학교,서울특별시 송파구 장지동 886,37.47908578,127.1450416,초등학교,공립
초등학교,서울해누리초등학교,서울특별시 송파구 가락동 479,37.49761178,127.1025328,초등학교,공립
초등학교,서울언남초등학교,서울특별시 서초구 내곡동 121,37.4539185,127.0613427,초등학교,공립
고등학교,대일관광고등학교,서울특별시 양천구 신정동 1318-3,37.51141277,126.8349048,고등학교,사립
고등학교,광신고등학교,서울특별시 관악구 신림동 산87-6,37.4651377,126.9256312,고등학교,사립
고등학교,서울미술고등학교,서울특별시 관악구 봉천동 1690-133,37.47676,126.9671283,고등학교,사립
고등학교,서울문영여자고등학교,서울특별시 관악구 봉천동 1695,37.4731302,126.9513293,고등학교,사립
고등학교,성보고등학교,서울특별시 관악구 신림동 1690,37.4801177,126.9207947,고등학교,사립
고등학교,남강고등학교,서울특별시 관악구 신림동 627-1,37.4719974,126.9247473,고등학교,사립
고등학교,삼성고등학교,서울특별시 관악구 신림동 222,37.4691633,126.9436438,고등학교,공립
고등학교,인헌고등학교,서울특별시 관악구 봉천동 174-5,37.4715662,126.9702013,고등학교,공립
고등학교,신림고등학교,서울특별시 관악구 신림동 1566-42,37.4786338,126.9173643,고등학교,공립
고등학교,구암고등학교,서울특별시 관악구 봉천동 1712-25,37.4924558,126.9502242,고등학교,공립
고등학교,숭의여자고등학교,서울특별시 동작구 대방동 20-114,37.5073276,126.9292344,고등학교,사립
고등학교,성남고등학교,서울특별시 동작구 대방동 375-1,37.50528121,126.9266132,고등학교,사립
고등학교,동작고등학교,서울특별시 동작구 사당동 236-23,37.48260068,126.965086,고등학교,공립
고등학교,수도여자고등학교,서울특별시 동작구 신대방동 470-13,37.4931834,126.9155129,고등학교,공립
고등학교,영등포고등학교,서울특별시 동작구 대방동 13-2,37.50905578,126.9347349,고등학교,공립
고등학교,선유고등학교,서울특별시 영등포구 양평동4가 10,37.5339205,126.8948722,고등학교,공립
고등학교,영신고등학교,서울특별시 영등포구 신길동 4656-2,37.4977349,126.9098123,고등학교,공립
고등학교,동북고등학교,서울특별시 강동구 둔촌동 180-2,37.5200101,127.1406733,고등학교,사립
고등학교,선사고등학교,서울특별시 강동구 암사동 448,37.5564791,127.1359719,고등학교,공립
고등학교,강일고등학교,서울특별시 강동구 강일동 685-1,37.5639542,127.1777631,고등학교,공립
고등학교,둔촌고등학교,서울특별시 강동구 둔촌동 79-3,37.530868,127.1439317,고등학교,공립
고등학교,명일여자고등학교,서울특별시 강동구 명일동 40,37.5498157,127.1500544,고등학교,공립
고등학교,영동일고등학교,서울특별시 송파구 잠실동 35-1,37.5099074,127.0897718,고등학교,사립
